01,01038,50,こむぎ [うどん･そうめん類] うどん 生,0,1058,249,33.5,5.2,6.1,0.5,0,0.6,55.0,50.1,54.2,3.6,null,56.8,null,3.0,1000,90,18,13,49,0.3,0.3,0.08,0.39,2,6,2,7,0,0,0,0,0,0,0,0.2,0.2,0,0,null,0.09,0.03,0.6,1.7,0.03,0,5,0.36,0.8,0,null,2.5
01,01039,51,こむぎ [うどん･そうめん類] うどん ゆで,0,402,95,75.0,2.3,2.6,0.3,0,0.4,21.4,19.5,20.7,1.3,0,21.6,null,0.4,120,9,6,6,18,0.2,0.1,0.04,0.12,null,2,1,2,0,0,0,0,0,0,0,0.1,0.1,0,0,null,0.02,0.01,0.2,0.7,0.01,0,2,0.13,0.3,0,null,0.3
01,01186,52,こむぎ [うどん･そうめん類] うどん 半生うどん,0,1258,296,23.8,6.6,7.8,2.9,0,3.4,63.0,57.4,60.0,4.1,0.1,62.5,null,2.5,1200,98,22,15,64,0.6,0.3,0.09,0.45,2,6,2,8,0,0,0,0,0,0,0,0.2,0.2,0,0,null,0.10,0.03,0.7,2.1,0.03,0,6,0.41,0.9,0,null,3.0
01,01041,53,こむぎ [うどん･そうめん類] 干しうどん 乾,0,1420,333,13.5,8.0,8.5,1.0,0,1.1,76.8,69.9,70.2,2.4,null,71.9,null,5.0,1700,130,17,19,70,0.6,0.4,0.11,0.50,0,10,1,12,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0.08,0.02,0.9,2.5,0.04,0,9,0.45,1.3,0,null,4.3
01,01042,54,こむぎ [うどん･そうめん類] 干しうどん ゆで,0,497,117,70.0,2.9,3.1,0.4,0,0.5,26.7,24.2,25.4,0.7,null,25.8,null,0.6,210,14,7,4,24,0.2,0.1,0.04,0.14,null,null,null,null,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.02,0.01,0.2,0.8,0.01,0,2,0.14,null,0,null,0.5
01,01043,55,こむぎ [うどん･そうめん類] そうめん･ひやむぎ 乾,0,1413,333,12.5,8.8,9.5,1.0,0,1.1,71.5,65.1,71.0,2.5,0,72.7,null,4.2,1500,120,17,22,70,0.6,0.4,0.12,0.44,0,16,1,14,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0.08,0.02,0.9,2.8,0.03,0,8,0.70,1.3,0,null,3.8
01,01044,56,こむぎ [うどん･そうめん類] そうめん･ひやむぎ ゆで,0,487,114,70.0,3.3,3.5,0.3,0,0.4,25.6,23.3,25.1,0.9,0,25.8,null,0.3,85,5,6,5,24,0.2,0.2,0.05,0.12,0,6,1,3,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.02,0.01,0.2,0.9,null,0,2,0.25,0.4,0,null,0.2
01,01045,57,こむぎ [うどん･そうめん類] 手延そうめん･手延ひやむぎ 乾,0,1329,312,14.0,8.6,9.3,1.4,0,1.5,69.7,63.5,67.9,1.8,null,68.9,null,6.3,2300,110,20,23,70,0.6,0.4,0.14,0.43,1,22,1,16,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0.06,0.02,0.9,2.7,0.03,0,10,0.52,1.1,0,null,5.8
01,01046,58,こむぎ [うどん･そうめん類] 手延そうめん･手延ひやむぎ ゆで,0,506,119,70.0,3.2,3.5,0.6,0,0.6,24.3,22.2,24.9,1.0,null,25.5,null,0.4,130,5,6,4,23,0.2,0.1,0.05,0.12,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0.03,0.01,0.2,0.9,0,0,2,0.16,null,0,null,0.3
01,01047,59,こむぎ [中華めん類] 中華めん 生,0,1057,249,33.0,8.5,8.6,1.0,0,1.2,52.2,47.6,50.4,5.4,0.1,55.7,null,1.5,410,350,21,13,66,0.5,0.4,0.09,0.35,null,33,1,20,0,0,0,0,0,0,0,0.2,0.1,0,0,null,0.02,0.02,0.6,2.3,0.02,0,8,0.55,1.0,0,null,1.0
